,bike_station_index,distance,restaurants,parks
32,137,377,1,0
33,137,398,1,0
34,137,409,1,0
35,137,102,1,0
36,137,500,1,0
37,137,357,1,0
38,137,38,1,0
39,137,205,1,0
40,137,488,1,0
41,137,272,1,0
42,137,65,1,0
43,137,403,1,0
44,137,385,1,0
45,137,402,1,0
46,137,178,1,0
47,137,475,1,0
48,137,229,1,0
49,137,258,1,0
0,138,63,1,0
1,138,315,1,0
2,138,377,1,0
3,138,74,1,0
4,138,374,1,0
5,138,402,1,0
6,138,495,1,0
7,138,241,1,0
8,138,247,1,0
9,138,273,1,0
10,138,274,1,0
11,138,316,1,0
12,138,324,1,0
13,138,370,0,1
14,138,394,1,0
15,138,404,1,0
16,138,416,1,0
17,138,416,1,0
18,138,417,0,1
19,138,418,1,0
20,138,422,1,0
21,138,422,0,1
22,138,424,1,0
23,138,424,1,0
24,138,435,1,0
25,138,437,1,0
26,138,466,1,0
27,138,476,1,0
28,138,478,1,0
29,138,494,1,0
30,138,175,1,0
31,138,436,1,0
32,138,478,1,0
0,139,49,1,0
1,139,277,1,0
2,139,91,1,0
3,139,196,1,0
4,139,267,1,0
5,139,382,1,0
6,139,355,1,0
7,139,352,1,0
8,139,280,1,0
9,139,306,1,0
10,139,333,0,1
11,139,307,1,0
12,139,343,1,0
13,139,410,1,0
14,139,106,1,0
15,139,95,1,0
16,139,394,1,0
17,139,280,1,0
18,139,400,1,0
19,139,235,1,0
20,139,139,1,0
21,139,193,1,0
22,139,135,1,0
23,139,109,1,0
24,139,50,1,0
25,139,54,1,0
26,139,447,1,0
27,139,70,1,0
28,139,79,1,0
29,139,80,1,0
30,139,83,1,0
31,139,145,1,0
32,139,201,1,0
33,139,205,1,0
34,139,230,1,0
35,139,231,1,0
36,139,268,1,0
37,139,270,1,0
38,139,281,1,0
39,139,281,1,0
40,139,301,1,0
41,139,314,1,0
42,139,320,1,0
43,139,335,1,0
44,139,393,1,0
45,139,420,1,0
46,139,431,1,0
47,139,442,1,0
48,139,445,1,0
49,139,452,1,0
0,140,48,1,0
1,140,235,1,0
2,140,280,1,0
3,140,353,1,0
4,140,353,1,0
5,140,293,1,0
6,140,369,1,0
7,140,448,1,0
8,140,320,1,0
9,140,400,1,0
10,140,484,1,0
11,140,338,1,0
12,140,114,1,0
13,140,143,1,0
14,140,336,1,0
15,140,494,1,0
16,140,480,1,0
17,140,395,1,0
18,140,401,1,0
19,140,73,1,0
20,140,346,1,0
21,140,302,1,0
22,140,299,1,0
23,140,324,1,0
24,140,119,1,0
25,140,273,1,0
26,140,91,0,1
27,140,44,1,0
28,140,389,1,0
29,140,225,1,0
30,140,243,1,0
31,140,273,1,0
32,140,273,1,0
33,140,278,1,0
34,140,281,1,0
35,140,321,1,0
36,140,330,1,0
37,140,330,1,0
38,140,337,1,0
39,140,337,1,0
40,140,338,1,0
41,140,346,1,0
42,140,348,1,0
43,140,428,1,0
44,140,452,1,0
45,140,458,0,1
46,140,464,1,0
47,140,475,1,0
48,140,476,0,1
49,140,476,1,0
0,141,92,1,0
1,141,95,1,0
2,141,95,1,0
3,141,309,1,0
4,141,223,1,0
5,141,91,1,0
6,141,351,1,0
7,141,290,1,0
8,141,342,1,0
9,141,357,1,0
10,141,414,1,0
11,141,98,1,0
12,141,391,1,0
13,141,338,1,0
14,141,149,1,0
15,141,494,1,0
16,141,413,1,0
17,141,185,1,0
18,141,250,1,0
19,141,472,1,0
20,141,489,0,1
21,141,257,1,0
22,141,183,1,0
23,141,389,1,0
24,141,252,1,0
25,141,408,1,0
26,141,283,1,0
27,141,294,1,0
28,141,85,1,0
29,141,2819,1,0
30,141,306,1,0
31,141,165,1,0
32,141,246,1,0
33,141,76,1,0
34,141,82,1,0
35,141,363,1,0
36,141,131,1,0
37,141,76,1,0
38,141,159,1,0
39,141,175,1,0
40,141,215,1,0
41,141,223,1,0
42,141,254,1,0
43,141,269,1,0
44,141,306,1,0
45,141,308,1,0
46,141,334,1,0
47,141,365,1,0
48,141,427,1,0
49,141,433,1,0
0,142,117,1,0
1,142,231,1,0
2,142,250,1,0
3,142,289,1,0
4,142,305,1,0
5,142,224,1,0
6,142,332,1,0
7,142,152,1,0
8,142,200,1,0
9,142,257,1,0
10,142,417,1,0
11,142,335,1,0
12,142,388,1,0
13,142,277,1,0
14,142,396,1,0
15,142,360,1,0
16,142,423,1,0
17,142,245,1,0
18,142,469,1,0
19,142,213,1,0
20,142,193,1,0
21,142,463,1,0
22,142,396,1,0
23,142,394,1,0
24,142,332,1,0
25,142,373,1,0
26,142,449,1,0
27,142,337,1,0
28,142,467,1,0
29,142,420,1,0
30,142,412,1,0
31,142,70,1,0
32,142,398,1,0
33,142,458,1,0
34,142,402,1,0
35,142,406,1,0
36,142,186,1,0
37,142,456,1,0
38,142,445,1,0
39,142,276,1,0
40,142,173,1,0
41,142,400,1,0
42,142,134,1,0
43,142,427,1,0
44,142,152,1,0
45,142,361,1,0
46,142,383,1,0
47,142,317,1,0
48,142,275,1,0
49,142,370,1,0
0,143,90,1,0
1,143,83,1,0
2,143,34,1,0
3,143,410,1,0
4,143,445,1,0
5,143,422,1,0
6,143,451,1,0
7,143,493,1,0
8,143,494,1,0
9,143,413,1,0
10,143,388,1,0
11,143,73,1,0
12,143,92,1,0
13,143,468,1,0
14,143,411,1,0
15,143,419,1,0
16,143,78,1,0
17,143,90,1,0
18,143,68,1,0
19,143,310,1,0
20,143,466,1,0
21,143,477,1,0
22,143,19,1,0
23,143,25,1,0
24,143,37,1,0
25,143,52,1,0
26,143,58,1,0
27,143,79,1,0
28,143,410,1,0
29,143,89,1,0
30,143,95,1,0
31,143,58,1,0
32,143,420,1,0
33,143,304,1,0
34,143,388,1,0
35,143,404,1,0
36,143,414,1,0
37,143,426,1,0
38,143,450,1,0
39,143,473,1,0
40,143,473,1,0
41,143,487,1,0
42,143,478,1,0
43,143,59,1,0
44,143,420,1,0
45,143,427,1,0
0,144,180,1,0
1,144,127,1,0
2,144,195,1,0
3,144,327,1,0
4,144,342,1,0
5,144,337,1,0
6,144,261,1,0
7,144,203,1,0
8,144,491,1,0
9,144,412,1,0
10,144,397,1,0
11,144,136,1,0
12,144,439,1,0
13,144,441,1,0
14,144,420,1,0
15,144,452,1,0
16,144,423,0,1
17,144,295,1,0
18,144,346,1,0
19,144,362,1,0
20,144,190,1,0
21,144,273,1,0
22,144,338,1,0
23,144,310,1,0
24,144,244,1,0
25,144,192,1,0
26,144,294,1,0
27,144,483,1,0
28,144,369,1,0
29,144,285,1,0
30,144,412,0,1
31,144,93,1,0
32,144,110,1,0
33,144,320,1,0
34,144,298,1,0
35,144,196,0,1
36,144,206,0,1
37,144,216,0,1
38,144,258,1,0
39,144,228,1,0
40,144,275,1,0
41,144,313,1,0
42,144,397,1,0
43,144,441,1,0
44,144,261,1,0
45,144,436,1,0
46,144,439,0,1
47,144,451,1,0
48,144,472,1,0
49,144,489,1,0
0,145,140,1,0
1,145,128,1,0
2,145,104,1,0
3,145,443,1,0
4,145,428,1,0
5,145,320,1,0
6,145,479,1,0
7,145,373,1,0
8,145,408,1,0
9,145,385,1,0
10,145,187,1,0
11,145,220,1,0
12,145,399,1,0
13,145,160,1,0
14,145,378,1,0
15,145,414,1,0
16,145,444,1,0
17,145,103,1,0
18,145,371,1,0
19,145,188,1,0
20,145,241,1,0
21,145,468,1,0
22,145,50,1,0
23,145,116,1,0
24,145,458,1,0
25,145,74,0,1
26,145,85,1,0
27,145,104,0,1
28,145,125,1,0
29,145,135,1,0
30,145,135,1,0
31,145,139,1,0
32,145,142,1,0
33,145,167,1,0
34,145,176,1,0
35,145,187,1,0
36,145,178,1,0
37,145,247,1,0
38,145,338,1,0
39,145,269,1,0
40,145,381,1,0
41,145,307,1,0
42,145,387,1,0
43,145,414,1,0
44,145,417,1,0
45,145,437,1,0
46,145,439,1,0
47,145,463,1,0
48,145,425,1,0
49,145,494,0,1
0,146,164,0,1
1,146,486,1,0
2,146,429,0,1
3,146,456,0,1
4,146,476,1,0
5,146,479,0,1
6,146,493,1,0
0,147,283,1,0
1,147,270,1,0
2,147,408,1,0
3,147,434,1,0
4,147,288,1,0
5,147,310,1,0
6,147,486,1,0
7,147,438,1,0
8,147,270,1,0
9,147,384,1,0
10,147,362,1,0
11,147,358,1,0
12,147,306,1,0
13,147,304,1,0
14,147,318,1,0
15,147,275,1,0
16,147,451,1,0
17,147,367,1,0
18,147,460,1,0
19,147,350,1,0
20,147,381,1,0
21,147,321,1,0
22,147,307,1,0
23,147,505,1,0
24,147,341,1,0
25,147,305,1,0
26,147,258,1,0
27,147,370,1,0
28,147,280,1,0
29,147,300,1,0
30,147,312,1,0
31,147,411,1,0
32,147,332,1,0
33,147,335,1,0
34,147,339,0,1
35,147,339,1,0
36,147,348,1,0
37,147,348,1,0
38,147,351,1,0
39,147,364,1,0
40,147,391,1,0
41,147,392,0,1
42,147,396,1,0
43,147,413,1,0
44,147,418,1,0
45,147,455,1,0
46,147,351,1,0
47,147,378,1,0
48,147,413,1,0
49,147,427,1,0
0,148,44,1,0
1,148,266,1,0
2,148,169,1,0
3,148,187,1,0
4,148,454,1,0
5,148,270,1,0
6,148,442,1,0
7,148,218,1,0
8,148,181,1,0
9,148,435,1,0
10,148,155,1,0
11,148,468,1,0
12,148,454,1,0
13,148,444,1,0
14,148,481,1,0
15,148,486,1,0
16,148,491,1,0
17,148,466,1,0
18,148,350,1,0
19,148,51,1,0
20,148,66,1,0
21,148,85,1,0
22,148,93,1,0
23,148,98,1,0
24,148,463,1,0
25,148,110,1,0
26,148,454,1,0
27,148,148,1,0
28,148,169,1,0
29,148,176,1,0
30,148,179,1,0
31,148,186,1,0
32,148,196,1,0
33,148,225,1,0
34,148,256,1,0
35,148,259,1,0
36,148,262,1,0
37,148,262,1,0
38,148,262,1,0
39,148,265,0,1
40,148,287,1,0
41,148,322,0,1
42,148,409,1,0
43,148,425,1,0
44,148,436,1,0
45,148,438,1,0
46,148,445,1,0
47,148,467,1,0
48,148,470,1,0
49,148,481,1,0
0,149,80,1,0
1,149,114,1,0
2,149,278,1,0
3,149,286,1,0
4,149,138,1,0
5,149,219,1,0
6,149,334,1,0
7,149,225,1,0
8,149,418,1,0
9,149,247,1,0
10,149,373,1,0
11,149,245,1,0
12,149,401,1,0
13,149,353,1,0
14,149,442,1,0
15,149,290,1,0
16,149,432,1,0
17,149,448,1,0
18,149,224,1,0
19,149,175,1,0
20,149,481,1,0
21,149,416,1,0
22,149,442,1,0
23,149,327,1,0
24,149,463,1,0
25,149,477,1,0
26,149,190,1,0
27,149,352,1,0
28,149,266,1,0
29,149,392,1,0
30,149,462,1,0
31,149,259,1,0
32,149,232,1,0
33,149,297,1,0
34,149,277,1,0
35,149,235,1,0
36,149,250,1,0
37,149,418,1,0
38,149,403,1,0
39,149,235,1,0
40,149,471,1,0
41,149,320,1,0
42,149,401,1,0
43,149,430,1,0
44,149,414,1,0
45,149,357,1,0
46,149,265,1,0
47,149,334,1,0
48,149,297,1,0
49,149,415,1,0
0,150,87,1,0
1,150,142,1,0
2,150,110,1,0
3,150,395,1,0
4,150,375,1,0
5,150,253,1,0
6,150,331,1,0
7,150,387,1,0
8,150,206,1,0
9,150,440,1,0
10,150,467,1,0
11,150,96,1,0
12,150,177,1,0
13,150,428,1,0
14,150,113,1,0
15,150,249,1,0
16,150,131,1,0
17,150,436,1,0
18,150,375,1,0
19,150,96,1,0
20,150,104,1,0
21,150,109,1,0
22,150,140,1,0
23,150,145,1,0
24,150,145,1,0
25,150,381,1,0
26,150,150,0,1
27,150,157,1,0
28,150,159,1,0
29,150,175,1,0
30,150,180,1,0
31,150,196,1,0
32,150,171,1,0
33,150,106,1,0
34,150,251,0,1
35,150,299,1,0
36,150,183,1,0
37,150,313,1,0
38,150,313,1,0
39,150,325,1,0
40,150,327,1,0
41,150,337,1,0
42,150,375,1,0
43,150,382,1,0
44,150,391,1,0
45,150,438,1,0
46,150,453,1,0
47,150,473,1,0
48,150,152,1,0
49,150,183,1,0
0,151,234,0,1
1,151,271,0,1
2,151,291,1,0
3,151,483,1,0
4,151,445,1,0
5,151,485,1,0
6,151,432,1,0
7,151,115,1,0
8,151,471,1,0
9,151,469,1,0
10,151,212,0,1
11,151,234,0,1
12,151,302,0,1
13,151,338,0,1
14,151,455,1,0
15,151,495,1,0
16,151,439,1,0
17,151,439,1,0
18,151,445,1,0
19,151,446,0,1
20,151,450,1,0
21,151,454,1,0
22,151,466,1,0
23,151,470,1,0
24,151,496,1,0
25,151,208,1,0
26,151,481,1,0
0,152,170,1,0
1,152,396,1,0
2,152,397,1,0
3,152,373,1,0
4,152,264,1,0
5,152,470,1,0
6,152,358,1,0
7,152,369,1,0
8,152,111,1,0
9,152,290,1,0
10,152,307,1,0
11,152,375,1,0
12,152,496,1,0
13,152,490,1,0
14,152,350,1,0
15,152,463,1,0
16,152,439,1,0
17,152,500,1,0
18,152,457,1,0
19,152,511,1,0
20,152,324,1,0
21,152,397,1,0
22,152,392,1,0
23,152,351,1,0
24,152,350,1,0
25,152,33,0,1
26,152,84,1,0
27,152,222,1,0
28,152,474,1,0
29,152,162,1,0
30,152,169,1,0
31,152,178,1,0
32,152,361,1,0
33,152,208,1,0
34,152,208,1,0
35,152,485,1,0
36,152,249,1,0
37,152,258,1,0
38,152,260,1,0
39,152,296,1,0
40,152,358,1,0
41,152,363,1,0
42,152,369,1,0
43,152,372,1,0
44,152,402,1,0
45,152,416,1,0
46,152,423,1,0
47,152,435,1,0
48,152,443,1,0
49,152,464,1,0
0,153,162,1,0
1,153,486,1,0
2,153,455,1,0
3,153,469,1,0
4,153,361,1,0
5,153,477,1,0
6,153,399,1,0
7,153,447,1,0
8,153,490,1,0
9,153,29,1,0
10,153,402,1,0
11,153,318,1,0
12,153,332,0,1
13,153,449,1,0
14,153,465,1,0
15,153,481,1,0
16,153,486,1,0
17,153,496,1,0
18,153,499,1,0
0,154,92,1,0
1,154,15,1,0
2,154,99,1,0
3,154,110,1,0
4,154,203,1,0
5,154,106,1,0
6,154,148,1,0
7,154,188,1,0
8,154,420,1,0
9,154,272,1,0
10,154,193,1,0
11,154,360,1,0
12,154,345,1,0
13,154,447,1,0
14,154,205,1,0
15,154,330,1,0
16,154,397,1,0
17,154,290,1,0
18,154,466,1,0
19,154,484,1,0
20,154,487,1,0
21,154,105,1,0
22,154,452,1,0
23,154,268,1,0
24,154,236,1,0
25,154,122,1,0
26,154,457,1,0
27,154,90,1,0
28,154,445,1,0
29,154,216,1,0
30,154,367,1,0
31,154,338,1,0
32,154,262,1,0
33,154,384,1,0
34,154,285,1,0
35,154,316,1,0
36,154,436,1,0
37,154,118,1,0
38,154,108,1,0
39,154,121,1,0
40,154,186,1,0
41,154,186,1,0
42,154,205,0,1
43,154,223,1,0
44,154,276,1,0
45,154,322,1,0
46,154,325,1,0
47,154,326,1,0
48,154,347,1,0
49,154,347,1,0
0,155,317,1,0
1,155,30,1,0
2,155,30,1,0
3,155,53,1,0
4,155,79,0,1
5,155,96,1,0
6,155,119,1,0
7,155,71,0,1
8,155,202,1,0
9,155,457,1,0
0,156,246,1,0
1,156,466,1,0
2,156,314,1,0
3,156,370,1,0
4,156,341,1,0
5,156,21,0,1
6,156,289,1,0
7,156,476,1,0
8,156,135,1,0
9,156,224,1,0
10,156,225,1,0
11,156,250,0,1
12,156,286,1,0
13,156,286,1,0
14,156,287,1,0
15,156,290,1,0
16,156,329,1,0
17,156,330,1,0
18,156,330,1,0
19,156,336,1,0
20,156,339,1,0
21,156,323,1,0
22,156,365,1,0
23,156,369,1,0
24,156,387,1,0
25,156,436,1,0
26,156,467,1,0
27,156,471,1,0
28,156,480,1,0
29,156,492,0,1
30,156,264,1,0
31,156,304,1,0
32,156,415,0,1
33,156,483,1,0
0,157,393,1,0
1,157,121,1,0
2,157,125,1,0
3,157,125,1,0
4,157,132,1,0
5,157,143,1,0
6,157,157,1,0
7,157,161,1,0
8,157,217,1,0
9,157,217,1,0
10,157,226,1,0
11,157,228,1,0
12,157,238,1,0
13,157,240,1,0
14,157,242,1,0
15,157,248,1,0
16,157,249,1,0
17,157,250,1,0
18,157,323,1,0
19,157,259,1,0
20,157,262,1,0
21,157,262,1,0
22,157,268,1,0
23,157,274,1,0
24,157,304,1,0
25,157,290,1,0
26,157,298,1,0
27,157,368,1,0
28,157,256,1,0
29,157,370,1,0
30,157,406,1,0
31,157,437,1,0
32,157,259,1,0
33,157,309,1,0
34,157,488,1,0
35,157,488,1,0
36,157,488,1,0
37,157,496,1,0
38,157,496,1,0
39,157,228,1,0
40,157,238,1,0
41,157,441,1,0
42,157,446,1,0
0,158,58,1,0
1,158,57,1,0
2,158,200,1,0
3,158,334,1,0
4,158,96,1,0
5,158,448,1,0
6,158,87,1,0
7,158,74,1,0
8,158,293,1,0
9,158,126,1,0
10,158,220,1,0
11,158,495,1,0
12,158,184,1,0
13,158,470,1,0
14,158,54,1,0
15,158,26,1,0
16,158,62,1,0
17,158,361,1,0
18,158,451,1,0
19,158,71,1,0
20,158,79,1,0
21,158,126,1,0
22,158,139,1,0
23,158,144,1,0
24,158,152,1,0
25,158,172,1,0
26,158,173,1,0
27,158,174,0,1
28,158,480,1,0
29,158,184,1,0
30,158,184,1,0
31,158,184,1,0
32,158,185,1,0
33,158,190,1,0
34,158,199,1,0
35,158,213,1,0
36,158,243,1,0
37,158,258,1,0
38,158,263,1,0
39,158,276,1,0
40,158,276,1,0
41,158,282,1,0
42,158,302,1,0
43,158,317,1,0
44,158,319,1,0
45,158,349,1,0
46,158,351,1,0
47,158,358,1,0
48,158,363,1,0
49,158,398,1,0
0,159,221,1,0
1,159,345,1,0
2,159,384,1,0
3,159,402,1,0
4,159,402,1,0
5,159,440,1,0
6,159,431,1,0
7,159,442,1,0
8,159,287,1,0
9,159,291,1,0
10,159,476,1,0
11,159,415,1,0
12,159,420,1,0
13,159,421,1,0
14,159,449,1,0
15,159,248,1,0
16,159,418,1,0
17,159,386,1,0
18,159,386,1,0
19,159,348,1,0
20,159,198,1,0
21,159,475,1,0
22,159,455,1,0
23,159,250,1,0
24,159,343,1,0
25,159,473,1,0
26,159,419,1,0
27,159,108,1,0
28,159,390,1,0
29,159,423,1,0
30,159,196,1,0
31,159,431,1,0
32,159,371,1,0
33,159,470,1,0
34,159,229,1,0
35,159,209,1,0
36,159,214,1,0
37,159,280,1,0
38,159,308,1,0
39,159,314,0,1
40,159,317,1,0
41,159,394,1,0
42,159,402,1,0
43,159,461,1,0
44,159,465,1,0
45,159,469,1,0
46,159,472,1,0
47,159,497,1,0
48,159,495,1,0
49,159,332,1,0
0,160,136,1,0
1,160,215,1,0
2,160,283,1,0
3,160,456,0,1
4,160,448,1,0
5,160,326,1,0
6,160,484,1,0
7,160,473,1,0
8,160,474,1,0
9,160,489,1,0
10,160,162,1,0
11,160,394,1,0
12,160,492,1,0
13,160,472,1,0
14,160,496,1,0
15,160,474,1,0
16,160,448,1,0
17,160,472,1,0
18,160,500,1,0
19,160,476,1,0
20,160,385,1,0
21,160,472,1,0
22,160,380,1,0
23,160,481,1,0
24,160,364,1,0
25,160,296,1,0
26,160,327,1,0
27,160,471,1,0
28,160,238,0,1
29,160,258,1,0
30,160,314,1,0
31,160,316,1,0
32,160,323,1,0
33,160,468,1,0
34,160,345,0,1
35,160,352,1,0
36,160,373,1,0
37,160,405,1,0
38,160,408,1,0
39,160,418,1,0
40,160,427,1,0
41,160,455,1,0
42,160,456,1,0
43,160,456,1,0
44,160,467,1,0
45,160,484,1,0
46,160,490,1,0
47,160,379,1,0
48,160,410,1,0
49,160,452,1,0
0,161,37,1,0
1,161,60,1,0
2,161,198,1,0
3,161,77,1,0
4,161,43,1,0
5,161,250,1,0
6,161,212,1,0
7,161,133,1,0
8,161,81,1,0
9,161,76,1,0
10,161,16,1,0
11,161,88,1,0
12,161,379,1,0
13,161,425,1,0
14,161,157,1,0
15,161,312,1,0
16,161,45,1,0
17,161,197,1,0
18,161,50,1,0
19,161,390,1,0
20,161,380,1,0
21,161,152,1,0
22,161,172,1,0
23,161,287,1,0
24,161,231,1,0
25,161,45,1,0
26,161,71,1,0
27,161,26,1,0
28,161,48,1,0
29,161,50,1,0
30,161,59,0,1
31,161,101,1,0
32,161,120,1,0
33,161,120,1,0
34,161,126,1,0
35,161,131,1,0
36,161,137,1,0
37,161,148,1,0
38,161,152,1,0
39,161,82,1,0
40,161,202,1,0
41,161,461,1,0
42,161,214,1,0
43,161,321,1,0
44,161,265,1,0
45,161,284,1,0
46,161,315,1,0
47,161,332,1,0
48,161,223,1,0
49,161,395,0,1
0,162,481,1,0
1,162,173,1,0
2,162,67,1,0
3,162,77,1,0
4,162,108,0,1
5,162,173,1,0
6,162,195,1,0
7,162,40,1,0
8,162,219,0,1
0,163,249,1,0
1,163,340,1,0
2,163,384,1,0
3,163,324,0,1
4,163,327,0,1
5,163,365,1,0
6,163,378,1,0
7,163,391,1,0
8,163,393,1,0
9,163,445,1,0
10,163,464,1,0
11,163,485,1,0
12,163,485,1,0
13,163,362,1,0
0,164,106,1,0
1,164,82,1,0
2,164,386,0,1
3,164,499,1,0
4,164,494,1,0
5,164,485,1,0
6,164,292,1,0
7,164,477,1,0
8,164,491,1,0
9,164,494,1,0
0,165,343,1,0
1,165,352,1,0
2,165,401,1,0
3,165,276,1,0
4,165,490,1,0
5,165,95,0,1
6,165,274,1,0
7,165,343,1,0
8,165,276,1,0
9,165,305,1,0
10,165,101,0,1
11,165,259,0,1
12,165,270,1,0
13,165,280,1,0
14,165,311,0,1
15,165,321,1,0
16,165,337,1,0
17,165,346,1,0
18,165,373,1,0
19,165,377,1,0
20,165,396,0,1
21,165,405,0,1
22,165,427,1,0
23,165,460,1,0
24,165,472,1,0
25,165,499,1,0
26,165,343,1,0
27,165,367,1,0
0,166,315,1,0
1,166,314,1,0
2,166,416,1,0
3,166,405,1,0
4,166,317,1,0
5,166,384,1,0
6,166,446,1,0
7,166,405,1,0
8,166,318,1,0
9,166,348,1,0
10,166,467,1,0
11,166,399,1,0
12,166,360,1,0
13,166,453,1,0
14,166,310,1,0
15,166,379,1,0
16,166,391,1,0
17,166,129,0,1
18,166,390,1,0
19,166,229,1,0
20,166,424,1,0
21,166,263,1,0
22,166,276,1,0
23,166,281,1,0
24,166,287,1,0
25,166,294,1,0
26,166,310,1,0
27,166,316,1,0
28,166,318,1,0
29,166,328,1,0
30,166,360,1,0
31,166,378,1,0
32,166,379,1,0
33,166,379,1,0
34,166,372,1,0
35,166,388,1,0
36,166,413,0,1
37,166,428,1,0
38,166,430,1,0
39,166,394,1,0
40,166,458,1,0
41,166,479,0,1
42,166,496,0,1
43,166,367,1,0
44,166,421,1,0
45,166,274,1,0
46,166,316,1,0
47,166,404,1,0
0,167,460,0,1
1,167,493,1,0
2,167,483,1,0
3,167,375,1,0
4,167,491,1,0
5,167,410,1,0
6,167,433,1,0
7,167,438,1,0
8,167,427,1,0
9,167,478,1,0
10,167,459,1,0
11,167,464,1,0
12,167,479,1,0
13,167,463,1,0
14,167,477,1,0
15,167,452,1,0
16,167,103,0,1
17,167,463,1,0
18,167,196,1,0
19,167,309,1,0
20,167,237,1,0
21,167,460,1,0
22,167,311,1,0
23,167,313,1,0
24,167,332,1,0
25,167,426,1,0
26,167,438,1,0
27,167,443,1,0
28,167,446,1,0
29,167,449,1,0
30,167,457,1,0
31,167,458,1,0
32,167,459,1,0
33,167,461,1,0
34,167,464,1,0
35,167,465,1,0
36,167,465,1,0
37,167,468,1,0
38,167,470,1,0
39,167,479,1,0
40,167,480,1,0
41,167,481,1,0
42,167,484,1,0
43,167,486,0,1
44,167,486,1,0
45,167,489,1,0
46,167,491,1,0
47,167,497,1,0
48,167,470,1,0
49,167,475,1,0
0,168,106,1,0
1,168,142,1,0
2,168,17,1,0
3,168,155,1,0
4,168,141,1,0
5,168,224,1,0
6,168,257,1,0
7,168,255,1,0
8,168,225,1,0
9,168,153,1,0
10,168,173,1,0
11,168,176,1,0
12,168,394,1,0
13,168,190,1,0
14,168,396,1,0
15,168,350,1,0
16,168,440,1,0
17,168,350,1,0
18,168,412,1,0
19,168,487,0,1
20,168,326,1,0
21,168,345,1,0
22,168,382,1,0
23,168,394,1,0
24,168,150,1,0
25,168,292,1,0
26,168,313,1,0
27,168,395,1,0
28,168,110,1,0
29,168,486,1,0
30,168,180,1,0
31,168,469,1,0
32,168,280,1,0
33,168,156,1,0
34,168,77,1,0
35,168,473,1,0
36,168,283,1,0
37,168,485,1,0
38,168,394,1,0
39,168,387,1,0
40,168,230,1,0
41,168,383,1,0
42,168,412,1,0
43,168,4946,1,0
44,168,30,1,0
45,168,34,1,0
46,168,350,1,0
47,168,99,1,0
48,168,284,1,0
49,168,127,1,0
0,169,121,1,0
1,169,101,1,0
2,169,17,1,0
3,169,162,1,0
4,169,57,1,0
5,169,292,1,0
6,169,363,1,0
7,169,345,1,0
8,169,316,1,0
9,169,396,1,0
10,169,371,1,0
11,169,367,1,0
12,169,370,1,0
13,169,384,1,0
14,169,383,1,0
15,169,434,1,0
16,169,358,1,0
17,169,465,1,0
18,169,209,1,0
19,169,486,1,0
20,169,492,1,0
21,169,314,1,0
22,169,132,1,0
23,169,446,1,0
24,169,383,1,0
25,169,77,1,0
26,169,269,1,0
27,169,248,1,0
28,169,461,1,0
29,169,431,1,0
30,169,508,1,0
31,169,186,1,0
32,169,247,1,0
33,169,283,1,0
34,169,236,1,0
35,169,255,1,0
36,169,247,1,0
37,169,380,1,0
38,169,278,1,0
39,169,220,1,0
40,169,193,1,0
41,169,412,1,0
42,169,416,1,0
43,169,32,1,0
44,169,433,1,0
45,169,220,1,0
46,169,354,1,0
47,169,122,1,0
48,169,175,1,0
49,169,346,1,0
0,170,32,0,1
1,170,478,1,0
2,170,531,1,0
3,170,430,0,1
4,170,62,1,0
5,170,84,0,1
6,170,489,1,0
7,170,258,0,1
8,170,488,1,0
9,170,411,0,1
10,170,445,1,0
11,170,462,1,0
12,170,483,0,1
13,170,487,1,0
14,170,487,1,0
15,170,41,0,1
16,170,434,1,0
0,171,113,1,0
1,171,65,1,0
2,171,102,1,0
3,171,333,1,0
4,171,96,1,0
5,171,425,1,0
6,171,425,1,0
7,171,472,1,0
8,171,113,1,0
9,171,374,1,0
10,171,444,1,0
11,171,207,1,0
12,171,224,1,0
13,171,346,1,0
14,171,37,1,0
15,171,51,1,0
16,171,91,1,0
17,171,98,1,0
18,171,116,1,0
19,171,269,1,0
20,171,292,1,0
21,171,304,1,0
22,171,310,1,0
23,171,316,1,0
24,171,316,1,0
25,171,321,1,0
26,171,333,1,0
27,171,351,1,0
28,171,357,1,0
29,171,363,1,0
30,171,375,1,0
31,171,392,1,0
32,171,386,1,0
33,171,389,1,0
34,171,392,1,0
35,171,404,1,0
36,171,410,1,0
37,171,435,1,0
38,171,442,1,0
39,171,451,1,0
40,171,462,1,0
41,171,469,1,0
42,171,479,1,0
43,171,485,1,0
44,171,492,1,0
45,171,498,1,0
46,171,498,1,0
47,171,24,1,0
48,171,494,1,0
0,172,109,1,0
1,172,11,1,0
2,172,31,1,0
3,172,160,1,0
4,172,133,1,0
5,172,168,0,1
6,172,169,1,0
7,172,50,1,0
8,172,292,1,0
9,172,70,1,0
10,172,159,1,0
11,172,19,1,0
12,172,358,1,0
13,172,28,1,0
14,172,296,1,0
15,172,312,1,0
16,172,263,1,0
17,172,166,1,0
18,172,471,1,0
19,172,326,1,0
20,172,421,1,0
21,172,290,1,0
22,172,274,1,0
23,172,169,1,0
24,172,126,1,0
25,172,463,1,0
26,172,496,1,0
27,172,378,1,0
28,172,73,1,0
29,172,19,1,0
30,172,42,1,0
31,172,50,1,0
32,172,58,1,0
33,172,59,1,0
34,172,63,1,0
