,fsq_id,distance,bike_station_index,restaurants,parks
32,4d7423fe1a8aa35def520ca7,384,112,1,0
33,4afa294cf964a5201e1722e3,213,112,1,0
34,4ac56bedf964a520fab120e3,482,112,1,0
35,4aa97571f964a520c25320e3,146,112,1,0
36,5bfee70360d11b002c6c95ed,465,112,1,0
37,5ad144b282a7501ecaf85e10,434,112,1,0
38,4d6f25d2b73bb1f7880aa772,184,112,1,0
39,4b0e0237f964a520c95323e3,278,112,1,0
40,56776609498ec86115dc37e9,40,112,1,0
41,5b9da7927b385f002c9cca91,77,112,1,0
42,6136bbd4c1a9d734187875d2,98,112,1,0
43,5c6f7de8598e64002c215f5d,205,112,1,0
44,59ac511c037be17f2b9b4982,210,112,1,0
45,53ded4a7498e4e51b68298e2,227,112,1,0
46,4d772f10fbbc224b61030132,282,112,1,0
47,5d34ea4c768dca00078928f9,305,112,1,0
48,5cbe0bf5336273002b72ca4f,327,112,1,0
49,4ab67f5ef964a520707720e3,419,112,1,0
0,4aad7575f964a520666020e3,181,113,1,0
1,4ad25114f964a520e0e020e3,261,113,1,0
2,5463d301498eda544d08023c,330,113,1,0
3,4aa7407df964a5207a4c20e3,98,113,1,0
4,4ad14e1ff964a520f5dd20e3,454,113,1,0
5,4ac6cf31f964a52058b620e3,222,113,1,0
6,52002b5e498efe20df312a53,31,113,1,0
7,4aa9623af964a520655320e3,401,113,1,0
8,4aabd916f964a5206d5a20e3,42,113,1,0
9,4aa8138ef964a520224f20e3,147,113,1,0
10,4aae9cb7f964a5209b6220e3,107,113,1,0
11,4c813c0fd34ca143796f2080,232,113,1,0
12,4bb692f92f70c9b6e5ab8530,158,113,1,0
13,4b747025f964a52099dc2de3,45,113,1,0
14,4ff0ba11e4b04bc47c29e165,169,113,1,0
15,4b9bf48ff964a5202d3a36e3,42,113,1,0
16,59b337eec0f1635d392d9cf8,49,113,1,0
17,4b684df5f964a520bc702be3,38,113,1,0
18,4e2a796f14955dbf7ad01537,66,113,0,1
19,613e7dfb3704472c268b13e4,119,113,1,0
20,4cba25a143ec6dcb996aa231,121,113,1,0
21,6140f96a4e1b0b7f20907ec1,140,113,1,0
22,60fe34ae1d6ca60356a40496,147,113,1,0
23,4abab1bff964a5207d8220e3,138,113,1,0
24,4b5f923cf964a52042c229e3,57,113,1,0
25,4da14b80d686b60c44d6a228,165,113,1,0
26,59691c3e8d0a53668321d951,169,113,1,0
27,4d0f027771e8a1cdeaa178bd,173,113,1,0
28,64cf000f6e9e415820225792,178,113,1,0
29,51928f79498e9b00bf1a6c86,186,113,1,0
30,55a6c398498e085fecc9c855,235,113,1,0
31,4c12e4e277cea593b7f7cd60,246,113,1,0
32,4ab18f17f964a520f86920e3,132,113,1,0
33,4d03a2b67d9ba35dadec6023,288,113,0,1
34,146a29f1511a46434ec0c30c,303,113,1,0
35,4bd63b9c637ba5937ef5f770,320,113,1,0
36,5cf876cc06fb60002c7eee3f,329,113,1,0
37,5fb9ab8559421923cb9c3877,342,113,1,0
38,5bbfa5c7180b91002c8d60c2,343,113,1,0
39,55e3a0e5498e34b618dbbc06,343,113,1,0
40,62917c036b6d632d4bb28d15,345,113,1,0
41,4aad755df964a520646020e3,346,113,1,0
42,5906a76166611669712919a4,371,113,1,0
43,10ab58927e8a4fb596a3852b,439,113,1,0
44,726a6d3f51334367ae925b91,26,113,1,0
45,bb49325fb8c9435a541dd771,140,113,1,0
46,448b0417df444c18cf4bcbac,234,113,1,0
47,ba47aa05b2364e52ff813eea,236,113,1,0
48,fd8cfad060d047b9c0552fe0,340,113,1,0
0,4e223f06d4c0d32590f80ff4,164,114,1,0
1,4ab04bfaf964a520ed6620e3,136,114,1,0
2,4f60fc8be4b0a9d090a1f850,250,114,1,0
3,4aa98676f964a520105420e3,225,114,1,0
4,4f0f9e5ee4b0725fea69f095,258,114,1,0
5,4c75baefdb52b1f7c5b979dc,336,114,1,0
6,4aec909ff964a520ccc821e3,430,114,1,0
7,5d0302c9c0f163002ce055ae,167,114,1,0
8,4ab145f3f964a520d56820e3,283,114,1,0
9,4aa843e0f964a5207f5020e3,232,114,1,0
10,5d0a5835a35f460025380a4e,407,114,1,0
11,50635880e4b0977ecd7e5e09,280,114,1,0
12,4abce7fff964a520a38720e3,494,114,1,0
13,50982adee4b0cb1b3389815d,152,114,1,0
14,4cd3115772a1a1cd3b376351,176,114,1,0
15,4b16d55ff964a5201dbe23e3,326,114,1,0
16,4b7205ecf964a520ac6a2de3,238,114,1,0
17,4b4458daf964a52011f425e3,135,114,1,0
18,593c332b16fa0435e42fb0d5,100,114,1,0
19,5705f978498e2fee241e3918,239,114,1,0
20,4c880321a0ffb60c66a51ec5,103,114,1,0
21,4b0b3ae6f964a520142f23e3,435,114,1,0
22,4bc62296db8fa59355d39b37,68,114,1,0
23,63560d0518f2d50e9c6b4717,82,114,1,0
24,4ab457bff964a520f77020e3,96,114,1,0
25,5b187cf04febd5002c8caa71,128,114,1,0
26,6257b0ce9552b7515f0d686a,131,114,1,0
27,5eee7b409087d80007289b9e,149,114,1,0
28,4b174f40f964a520bdc423e3,152,114,1,0
29,4dc0705a5da386e218c8207a,152,114,1,0
30,4bd0fc0377b29c747dfb8b82,160,114,1,0
31,4db8723b6a2334682d931f2f,163,114,1,0
32,4140de4dd2804508effc3fe0,164,114,1,0
33,58f13221419a9e1e24489f12,185,114,1,0
34,4c193a046a21c9b6e33aca97,189,114,1,0
35,6031681b8f3fbb0da52233f2,216,114,1,0
36,5bcb670ad0a149002dede4fa,216,114,1,0
37,6171f98555d8535cda934577,219,114,1,0
38,4be48099910020a134ced114,223,114,1,0
39,63379a0e45a3df6999cb4d50,232,114,1,0
40,4db1e2c20437a93f7f9461a9,233,114,1,0
41,62d47a8219f50c000af52313,236,114,1,0
42,4e0a30bf483bf14c25bc4edc,243,114,1,0
43,4d34af7a6c7c721ef547c456,245,114,1,0
44,4bef0b6b5e4aa593d57a58bb,245,114,1,0
45,4fc3eb60e4b0e4e80dd9368b,250,114,1,0
46,4ac25becf964a520d29820e3,267,114,1,0
47,5e1e5c46568f980008a9fad9,269,114,1,0
48,5aecb62e947c050039251eea,287,114,1,0
49,4c659f0de1da1b8d4abb98c3,332,114,1,0
0,54bea64f498ec3ed3dde9a10,151,115,1,0
1,4b730a25f964a52086972de3,34,115,1,0
2,57951723498e1e1d10b665a7,88,115,1,0
3,4e72a8b21495dffb8e949b60,314,115,1,0
4,55d97956498e2c299b5830c0,222,115,1,0
5,508c2d32e4b032d8be856a72,266,115,1,0
6,5863012d3e8835567907c4fe,250,115,1,0
7,4ab2c5fbf964a520446c20e3,336,115,1,0
8,5c4cccbf6bdee600398e07fb,251,115,1,0
9,4b7c2ccaf964a5201a822fe3,479,115,1,0
10,4b883a16f964a520d0e831e3,237,115,1,0
11,4aa734e0f964a520454c20e3,265,115,1,0
12,5b7882e95455b2002c6abf1c,431,115,1,0
13,4bbe6dc74e7bd13a08fe9a7f,409,115,1,0
14,5ba9958535d3fc003903abcc,481,115,1,0
15,523871de11d2c5fc2ec832a1,465,115,1,0
16,50648a27e4b06a6416704ae0,467,115,1,0
17,5158c39fe4b03dbb60d52ad6,430,115,1,0
18,624a39659103a729ce340f8f,479,115,1,0
19,51f0591a498e26b88854db2f,278,115,1,0
20,4f9c6b9de4b08ea0397d407a,295,115,1,0
21,4aae6272f964a520f06120e3,229,115,1,0
22,4aae967bf964a520836220e3,32,115,1,0
23,5b3edf948d0a53002c0de71b,123,115,1,0
24,55abd548498e1966a0ebd1f0,146,115,1,0
25,5bcacf35364d97002cae03a0,466,115,1,0
26,5691d6c2498eaae856c925dc,350,115,1,0
27,58f27d37780eee43498e1a60,133,115,1,0
28,5a9335a1c62b493a333d94c8,273,115,1,0
29,5024458ee4b0578fd3c5957a,231,115,1,0
30,5f1133399e5df36494aa5b21,394,115,1,0
31,534b1efb498ea14e2266bdc0,178,115,1,0
32,4dbdff19a86e0e98a2089a9c,107,115,0,1
33,55a925ee498e73edd741a09e,139,115,1,0
34,594ece06bed48303eb8fa4c0,355,115,1,0
35,578fb2b4498ef2ba5039f3cd,267,115,1,0
36,5a2b43264382ab0c1baa8ffd,297,115,1,0
37,604436624d99715e32623af8,311,115,1,0
38,6faa32313b6945515f9f7be0,317,115,1,0
39,624f7ff7009c5a1c6bd60034,319,115,1,0
40,51465c4ce4b0c11f82f3f868,321,115,0,1
41,c2f22b44b5a747312d29ecb6,344,115,1,0
42,4b8c279ef964a52014c132e3,352,115,1,0
43,4fe7680be4b0b3b973e7e075,354,115,0,1
44,4b425a9af964a52035d225e3,230,115,1,0
45,5a50451f916bc169c24f3c80,404,115,1,0
46,61cf7919e816b708fd4a6e61,420,115,1,0
47,4bd73ea632a295213e1fd6b8,422,115,1,0
48,61c2341b7c4aea191063dcdc,422,115,1,0
49,4adb81d7f964a5205e2821e3,385,115,1,0
0,4f1b5861e4b08382320d3f2e,273,116,1,0
1,510955e4e4b08c09c7a07f54,135,116,1,0
2,530e65a8498eaef6fcd48e51,453,116,1,0
3,5a6c077fcad1b62a63dd342b,314,116,1,0
4,4ce78d8c94daa090fc451c29,422,116,0,1
5,4d50ba6fbd6ff04df3f8ea0c,493,116,1,0
6,5039506de4b03fdd88b86621,283,116,0,1
7,4abbcf03f964a520098520e3,475,116,1,0
8,4b6e5f4bf964a520a8ba2ce3,261,116,1,0
9,58a8a73053f5bb4b6bf57fb1,484,116,1,0
10,4ba6f3aef964a520827939e3,79,116,1,0
11,4ad0e5bef964a520e1da20e3,179,116,1,0
12,4b60ad09f964a52088f329e3,59,116,1,0
13,5ad2551b249623753f85ffb3,77,116,1,0
14,4bca6d843740b7138de36065,137,116,1,0
15,4e55bf608877f56f33b6a3e8,208,116,0,1
16,54a7560b498e16f50fae200d,484,116,1,0
17,4d896c297d4c54812f245471,268,116,1,0
18,61c151da7352cb6ff7c6097c,321,116,1,0
19,5a69411c1fa7636cc5dbab7b,321,116,1,0
20,5f6f498b8c8d4b765e9f2250,349,116,1,0
21,631b7c1f0e4f1f78107aec23,351,116,1,0
22,554f147d498eaae943d7ad93,385,116,1,0
23,60c86a2f15755366c00ad54c,437,116,1,0
24,be3bd3949e6b4c0977f05618,459,116,1,0
25,62af8289e8083a2882b09258,474,116,1,0
26,4e44a6edd164821e11665d9a,484,116,0,1
27,4e49bf1fa80997a2dbea9306,498,116,1,0
28,4aed78c0f964a520a6cd21e3,481,116,1,0
29,2865f0f0f461472959d47585,326,116,1,0
30,31afc76a5e20408307b91a8b,458,116,1,0
0,60c0e6aabc1aaf0666085360,133,117,1,0
1,50648a27e4b06a6416704ae0,467,117,1,0
2,53cd92ab498e0eac811b829a,20,117,1,0
3,542cc65b498ecd872791044d,94,117,1,0
4,5ee2734322df7764161bad01,474,117,1,0
5,4bddd51c0ee3a5937bd42eb0,242,117,0,1
6,51c90b38498e805f31879ba6,401,117,1,0
7,553d808a498e430c866b1e0c,416,117,1,0
8,f930fa8a27f742677d843393,433,117,1,0
9,4c50c0fe375c0f47f646ce92,460,117,0,1
10,27221977fc69462a4ec6cd1e,466,117,1,0
11,4cbf92108db3b60c89517978,468,117,1,0
12,8f1dd0b0a8474743301b3d43,469,117,1,0
13,58b9cc2098f8aa61d32a4b46,475,117,1,0
14,7b9ee2b4bd3e4441bbcfd196,475,117,1,0
15,57c5dd33498ec330b9a97bf2,475,117,1,0
16,61bba0ac726dd31bcdf7852c,478,117,1,0
17,571dbaf6498eaa31008c46f9,488,117,1,0
18,acdf383871f243aa45523670,353,117,1,0
19,009d1e143c364cc48ed98573,431,117,1,0
20,69c62eda8ac344ec99156c1c,466,117,1,0
21,86adb70f1ebb42248cfb6ec1,466,117,1,0
22,be639f252b8b49485d427a41,492,117,1,0
23,cbc42b2a7fb241b83189ffda,495,117,1,0
0,4aec909ff964a520ccc821e3,301,118,1,0
1,5478ca03498e3bbc45e6ce54,381,118,1,0
2,51b201d27dd249ae714ba728,413,118,1,0
3,4abce7fff964a520a38720e3,186,118,1,0
4,5b7882e95455b2002c6abf1c,349,118,1,0
5,4e223f06d4c0d32590f80ff4,409,118,1,0
6,4ab2c5fbf964a520446c20e3,444,118,1,0
7,5ba9958535d3fc003903abcc,338,118,1,0
8,4be73b80910020a16435d514,283,118,0,1
9,55d97956498e2c299b5830c0,430,118,1,0
10,523871de11d2c5fc2ec832a1,412,118,1,0
11,4ab145f3f964a520d56820e3,304,118,1,0
12,5d0a5835a35f460025380a4e,357,118,1,0
13,5863012d3e8835567907c4fe,491,118,1,0
14,4f0f9e5ee4b0725fea69f095,450,118,1,0
15,5158c39fe4b03dbb60d52ad6,410,118,1,0
16,4c0beac07e3fc928d200f682,479,118,0,1
17,4b5695b7f964a520e61528e3,274,118,1,0
18,550b4681498e2c34aaea1a54,158,118,1,0
19,51f0591a498e26b88854db2f,397,118,1,0
20,4aa6a84cf964a520834a20e3,385,118,1,0
21,4aae6272f964a520f06120e3,426,118,1,0
22,5837565d016217169f1b1795,429,118,1,0
23,4cd3115772a1a1cd3b376351,433,118,1,0
24,50982adee4b0cb1b3389815d,437,118,1,0
25,5f1133399e5df36494aa5b21,355,118,1,0
26,4b0b3ae6f964a520142f23e3,167,118,1,0
27,5a9335a1c62b493a333d94c8,399,118,1,0
28,5024458ee4b0578fd3c5957a,503,118,1,0
29,5705f978498e2fee241e3918,463,118,1,0
30,4b4458daf964a52011f425e3,481,118,1,0
31,4c48639e417b20a19bbfe0a9,219,118,1,0
32,4ae79b6bf964a520c9ac21e3,363,118,1,0
33,6312aa07a5372f31e1635aa3,235,118,1,0
34,593c332b16fa0435e42fb0d5,492,118,1,0
35,4c62f6f7de1b2d7f7093e370,272,118,1,0
36,50d12d48e4b0bd10587bd2b3,285,118,1,0
37,4c880321a0ffb60c66a51ec5,473,118,1,0
38,5a50451f916bc169c24f3c80,313,118,1,0
39,534b1efb498ea14e2266bdc0,471,118,1,0
40,60d02b859cf29b2dc46027f1,350,118,1,0
41,5fbe18862225812a260bed0b,353,118,1,0
42,6171f98555d8535cda934577,361,118,1,0
43,60fb7f5d12f44a3f301c613c,365,118,1,0
44,5bcb670ad0a149002dede4fa,366,118,1,0
45,4b8c279ef964a52014c132e3,402,118,1,0
46,4bd73ea632a295213e1fd6b8,414,118,1,0
47,61c2341b7c4aea191063dcdc,414,118,1,0
48,4bd0fc0377b29c747dfb8b82,422,118,1,0
49,5c310803f1fdaf0038d29f20,423,118,1,0
0,4b5f6cd8f964a52090b929e3,63,119,1,0
1,539cfd6f498e2eba5818d2e7,90,119,1,0
2,4aa7f6c7f964a520434e20e3,468,119,1,0
3,4acbcd61f964a520bdc720e3,242,119,1,0
4,588524b6b792070fe89577fb,418,119,1,0
5,4b1c6cadf964a520310724e3,416,119,1,0
6,4bd395ca41b9ef3bb39900e6,393,119,1,0
7,4acbc60ef964a5209fc720e3,409,119,1,0
8,4fe22f8fe4b0dd0924ff9469,461,119,1,0
9,579d61cb498e9c3e377c73d6,410,119,1,0
10,5b187a71531593003960955e,394,119,1,0
11,560ea5f7498e78507e7a4834,430,119,1,0
12,4aa9cf72f964a5205a5520e3,403,119,1,0
13,4b7465f6f964a5200fda2de3,462,119,1,0
14,4b217313f964a520033c24e3,312,119,1,0
15,4fa8289fe4b03deb74132d64,58,119,1,0
16,4c91570e7088a1432138b043,59,119,1,0
17,4b301234f964a52085f524e3,385,119,1,0
18,4baa94c8f964a520a4763ae3,456,119,1,0
19,5bc1277b61f070002cd73c80,209,119,0,1
20,5643ac9b498e2d46f17bd984,226,119,1,0
21,5a93278d69e77b20a3a214cc,238,119,1,0
22,4b99bb96f964a520f28e35e3,324,119,1,0
23,4ad2f488f964a520e4e220e3,366,119,1,0
24,4dc734e0887717c8804fb847,328,119,1,0
25,4df7e5f11495b7db1b0d0f74,376,119,1,0
26,4af8ac7af964a5201c0f22e3,1709,119,1,0
27,4b7cb25bf964a520b6a12fe3,390,119,1,0
28,4e30c6882271c262dad9d7d7,390,119,1,0
29,5ffa83864a2afc7854bdb051,411,119,1,0
30,4ab2f071f964a5200b6d20e3,412,119,1,0
31,4e0bd095fa7672934ed06a17,413,119,1,0
32,9c1b9ee68a6c43d065937d40,416,119,1,0
33,5ddaa493e27fe80007e40e2a,419,119,1,0
34,4be493692468c928f2f9fe42,454,119,1,0
35,d00067defd364c3337b02ee8,425,119,1,0
36,4e10d5c4d1647a0fff7bc26a,426,119,1,0
37,5d4c94f0057f170008a61c04,433,119,1,0
38,4b6f4d56f964a5202eea2ce3,434,119,1,0
39,4c6f61592930bfb77f5af480,440,119,1,0
40,4be85befaecb76b076ae5a80,443,119,1,0
41,5c208680029a55002c800e3f,444,119,1,0
42,5709b7fb498e9396abae6f14,444,119,1,0
43,4ba67ef5f964a520255839e3,454,119,1,0
44,5a9b21cd356b49667b4ba4d5,454,119,1,0
45,567b60a9498e729e9bcb5d6c,456,119,1,0
46,61398a0c2cb0d01fe3665f01,465,119,1,0
47,58b338018cfe54732133af53,479,119,1,0
48,4c1e8373fcf8c9b6c364ad0b,483,119,1,0
49,5d45dd6adf509a00075449dc,484,119,1,0
0,4dd1e9e51838a751964f9c00,410,120,0,1
1,620997e85884ad3b4bbda8ba,52,120,0,1
2,4f712943e4b0a89fa42f488c,113,120,0,1
3,5754c6bb498e1ca64a266ff0,201,120,0,1
4,4b4651f0f964a520811d26e3,247,120,0,1
5,4c7a9fa93badb1f735b45254,475,120,0,1
6,6010f38e2a26864fa007db00,482,120,1,0
7,f0af5132c5a24a65e6110563,115,120,0,1
0,4abff3e8f964a520329320e3,197,121,1,0
1,4fc7e405be772ef6457e7847,195,121,1,0
2,4aae8205f964a5204a6220e3,154,121,1,0
3,5c0046c133e118002c0463c1,140,121,1,0
4,5b391fb5ea1e440039ec0f6a,146,121,1,0
5,527febfe11d2a397c8945a9a,331,121,1,0
6,5453fb6d498e366a912293d5,294,121,1,0
7,4f8214cde4b0c7b856b78366,311,121,1,0
8,4aaaa863f964a520d05620e3,329,121,1,0
9,58c308f9cc5b6a39592ba6d0,161,121,1,0
10,5780683c498e51523ab4851b,398,121,1,0
11,4bb6483ff562ef3b59e92f97,373,121,1,0
12,51b54f20498efbbd1e3aa266,380,121,1,0
13,4aaa6f4ff964a520ef5520e3,460,121,1,0
14,4c1fcb2db4e62d7f252fe093,438,121,1,0
15,61340bc71ef7f12ee8f1f1a2,271,121,1,0
16,4ee03e186da1d9fae2f96d88,438,121,1,0
17,4bd0904e41b9ef3bce56fae5,332,121,1,0
18,4aa99848f964a5206f5420e3,243,121,1,0
19,4b282e0af964a520589024e3,451,121,1,0
20,4bd753c80b779c741ae904a0,465,121,1,0
21,4aa920b0f964a520155220e3,455,121,1,0
22,4aa8661bf964a5201f5120e3,479,121,1,0
23,58c999231174200c2f0a3cf5,485,121,1,0
24,4cdc678c22bd721eb300fb47,460,121,1,0
25,4ff63a18e4b003534ba0ef13,285,121,1,0
26,4aa7d9cdf964a5209a4d20e3,331,121,1,0
27,63ded2249b2de2205ca6f6c0,139,121,1,0
28,5e0d31e7c7fdea000aa94a6f,164,121,1,0
29,61100e7731f102709683146c,179,121,1,0
30,615921cd964256670def27af,193,121,1,0
31,5e223a183b102f0008ecbd07,195,121,1,0
32,5b22c51b98fbfc002b936a46,210,121,1,0
33,5203faa9498eeca4bfc70436,316,121,1,0
34,5ac2fec1a879211b2f8f8e98,320,121,1,0
35,587ed07d6cda1c63dd82bdaa,321,121,1,0
36,5759cbdc498e70af14475a86,337,121,1,0
37,4bd24c6341b9ef3b3be3fde5,337,121,1,0
38,5d9bf11da74b8d0008d8e4c5,361,121,1,0
39,4c1a666f55e4c9b672af4723,408,121,1,0
40,57883684cd1045909ac5fee1,412,121,1,0
41,5a80dea862420b247565862f,430,121,1,0
42,5eb2d97d75c97d0008223aa3,447,121,1,0
43,5bb776533e6148a980a6196e,491,121,1,0
44,4bd2509fa8b3a59355bb675f,491,121,1,0
45,50c2589fe4b0489424ed0c46,477,121,1,0
46,4b92a3f7f964a520ac0c34e3,480,121,1,0
47,70d129b3c8604604772f4647,111,121,1,0
48,6181feaec596493e70819c06,146,121,1,0
49,0b6f974dbd074f53250f9127,479,121,1,0
0,4c49fa7642b4d13aefbe8c7c,55,122,1,0
1,4aa7f464f964a520314e20e3,481,122,1,0
2,522e10ad11d2add48a6e25f7,55,122,0,1
3,4ed403e80e01f1a8840471d3,55,122,0,1
4,5af894c2598e64002c92fc87,125,122,0,1
5,4e6cd5111495f34925b38eb9,474,122,1,0
6,8e6c1bc765d546fa15aac036,390,122,0,1
0,4fb6cb56e4b04335c6dfbe0a,78,123,1,0
1,56c1111fcd109d4ce71f5095,93,123,1,0
2,4aa6ae76f964a520a24a20e3,87,123,1,0
3,4aa7e160f964a520d14d20e3,218,123,1,0
4,56170a0b498e26e1cc61f3b0,34,123,1,0
5,57096a03cd10b7535b1d59a5,382,123,1,0
6,4aa6f181f964a520934b20e3,344,123,1,0
7,4ac92cb6f964a52001bf20e3,57,123,1,0
8,612a61346f20c75a0bd63f22,12,123,1,0
9,53c4959b498ebad0cc0cdfb4,424,123,1,0
10,4e700331d1649bf26fdfe4eb,413,123,0,1
11,50f61735e4b09c3ea006a260,296,123,1,0
12,538ccfce498ecd4ebc0df664,302,123,1,0
13,5a89002646e1b667d127e5c1,453,123,1,0
14,595458b7b37e2b4fe08efe40,423,123,1,0
15,4ae89aecf964a520c7b021e3,170,123,1,0
16,516e091ce4b06d9610062b46,284,123,1,0
17,5c6f3cc2c03635002c74c211,247,123,1,0
18,5aa23c3c012358676d8b1aca,368,123,1,0
19,59e65ba31bc70446393a8287,130,123,1,0
20,5435001d498ef9b3e24d2e0a,367,123,1,0
21,4aa6b9c6f964a520d34a20e3,58,123,1,0
22,4ab3dc46f964a520ca6e20e3,3175,123,1,0
23,4ad7d8c7f964a5205f0f21e3,276,123,1,0
24,4aa885a9f964a5208c5120e3,158,123,1,0
25,5684c44e498e55b3a5e1f776,17,123,1,0
26,4ca175b919e4236a4d796a89,270,123,1,0
27,4aa57ee4f964a5209b4820e3,47,123,1,0
28,4cc34af782388cfa64f66635,47,123,1,0
29,91e8da97d4204da26059c7e4,52,123,1,0
30,56d2143ccd10a99384eccec8,58,123,1,0
31,5ce9e62b3731ee002c34bd98,67,123,1,0
32,1e8848547f2841457cdb0648,72,123,1,0
33,4aa7d352f964a520684d20e3,452,123,1,0
34,622aba354a4fd438643f21f7,146,123,1,0
35,4bf1ab1752bda59301d3b1b7,167,123,1,0
36,63052abf0139f812f1042c86,180,123,1,0
37,4ab06e0af964a5205b6720e3,198,123,0,1
38,4dabc407cda1652a2baa737c,314,123,1,0
39,4ace7f72f964a520e6d020e3,318,123,1,0
40,6391460392ade47ef275ed23,320,123,1,0
41,4c058d82191f20a11e43e314,485,123,1,0
42,4d5ddf7d29ef236a9a108659,364,123,1,0
43,5d1c0f178132b9002350bb69,391,123,1,0
44,4d02bed32f96f04d109b1354,395,123,1,0
45,4bcb6f5db6c49c743b389291,418,123,1,0
46,51ae7da7498eb27a487cd499,467,123,1,0
47,63c2e0fcbf60d9299462c3f0,472,123,1,0
48,5d4a29288265800007235ce6,481,123,1,0
49,51da2867498e7169126bda71,484,123,0,1
0,4b513a38f964a5200b4827e3,114,124,1,0
1,4aa7fa85f964a520704e20e3,130,124,1,0
2,4b77ba28f964a52064a82ee3,155,124,1,0
3,4e4c5b92d164e69742cb498b,210,124,1,0
4,58433dcee110955af05a854c,23,124,1,0
5,579974d3498e5111b0131419,107,124,1,0
6,57242c7ecd1040df61be5d0b,249,124,1,0
7,56bf9ea3cd104a6dc01a6a78,130,124,1,0
8,59f8e055646e387cd2411030,247,124,1,0
9,4abe7fb7f964a520078e20e3,227,124,1,0
10,539cbb1d498ec508591b54f2,171,124,1,0
11,54bbec40498e8e0eafdc56c7,219,124,1,0
12,4b7c2ccaf964a5201a822fe3,473,124,1,0
13,57d46e7e498eeae941cbef50,128,124,1,0
14,4fae01d3e4b0861eac7a985a,486,124,1,0
15,509ff4a5e4b057cac4d322c9,484,124,1,0
16,5840e86d44689a5eabddf770,246,124,1,0
17,4b85b032f964a520e86c31e3,30,124,1,0
18,5ade69d4b6b04b08b917d551,228,124,1,0
19,5232a7428bbdeb25735b08df,230,124,1,0
20,4ccbaf08c0378cfa0aed8048,20,124,1,0
21,4aac7e9af964a520235e20e3,107,124,1,0
22,5a19e0d13c858d332c664703,92,124,1,0
23,4aff7f39f964a520173922e3,478,124,1,0
24,4b0f7df5f964a520ab6223e3,173,124,1,0
25,4b42d6cbf964a52057da25e3,319,124,1,0
26,590cd4fd0a464d19ef9cf8f0,23,124,1,0
27,4bdda6fae75c0f47060fc503,254,124,1,0
28,616f8af98fc46720384a4074,51,124,1,0
29,4aaf0264f964a520ef6320e3,315,124,1,0
30,5f0f54bfb36482425744d52a,132,124,1,0
31,51982e6d498e8d15df5f8c7f,150,124,1,0
32,4c2a8ba1b34ad13a8178e8ce,129,124,1,0
33,4bf198e378cec9287398ba86,244,124,1,0
34,62b1292fdaf8f30619f2a00d,251,124,1,0
35,4c0bfe3f340720a130f98893,254,124,1,0
36,6043ed68af1993735b40e0c6,259,124,1,0
37,5d95b461f448ea00070c98f8,268,124,1,0
38,4edc15ac02d5244e3280980b,269,124,1,0
39,576c858b498e96ab7c66f9a3,310,124,1,0
40,555f890b498eec162d46b140,373,124,0,1
41,5c97ec5bdd70c5002c0229ce,400,124,0,1
42,4ef37ebb77166eb0abaa253f,402,124,1,0
43,9420b53a5d0d465081e1da18,423,124,1,0
44,63c112b489c0a656b294f116,445,124,1,0
45,4fd9232be4b04a083cfa71e8,456,124,1,0
46,5ef4f9c9b734a80007e49e04,492,124,1,0
47,50e36be3c84c53d57e2ab783,499,124,1,0
0,4ad4ea41f964a520aafc20e3,489,125,1,0
1,4b84799ff964a520b83731e3,328,125,1,0
2,b175d52427834ab753403a68,42,125,1,0
3,4aefd2edf964a52048da21e3,113,125,1,0
4,59b044a63b4e0043783c55a7,154,125,1,0
5,5179604de4b0eafc7af8788e,163,125,1,0
6,4aa80f56f964a5200d4f20e3,228,125,1,0
7,4cca68c6177c3704f1311634,215,125,0,1
8,4aa808ddf964a520e44e20e3,217,125,1,0
9,61f43ed027ff434ce11b4048,219,125,1,0
10,5bc3dae9780eee002cb3e418,321,125,1,0
11,56bd214c498e38ac82674e95,328,125,1,0
12,7a2601c1d7b247f859c15bf4,340,125,1,0
13,4c8fd369352da1cd2b890cb2,345,125,1,0
14,4ababa18f964a520a38220e3,349,125,1,0
15,4e5495ae1838d8d1dad257a7,445,125,1,0
16,4d2fc94a10e9b1f78424b5f1,455,125,0,1
17,4f0df9fce4b0e190ac095388,456,125,0,1
18,5f8e0a60d6411721591af959,456,125,1,0
19,607a5391b36a72319d84c62e,462,125,1,0
20,4db9bbb10cb6ddfae43b58bd,499,125,0,1
21,4aa850f3f964a520d15020e3,636,125,1,0
0,4e06dced8130709eafbca3ed,472,126,1,0
1,4d9bbf48f41ba1430326e8b3,440,126,1,0
2,4ddf27f87d8b04e50257243c,85,126,0,1
3,4aaec6b6f964a520406320e3,459,126,1,0
4,51e208e7498ec695529ef159,475,126,1,0
5,4faec6c4e4b08a2bb97c568b,440,126,1,0
6,4ae9314bf964a5208eb421e3,411,126,1,0
7,4aac26d9f964a5208a5c20e3,371,126,1,0
8,4ce34268ef2db60c08c1bf5b,424,126,1,0
9,58844bad9c439d0a277f550e,442,126,1,0
10,4e31de0118387ab7fc4f1b9f,440,126,1,0
11,4aa9d7c3f964a520695520e3,178,126,1,0
12,50e908efe4b06ad597c1f79b,411,126,1,0
13,4b81b6b4f964a52075b930e3,426,126,0,1
14,4d2f58cdad3a8cfa9a049dbd,459,126,1,0
15,4c97af486b35a143473038dc,478,126,1,0
